soil_moisture,temperature,humidity,ph,rainfall_mm,ET0,ETc,vpd_proxy,depletion,crop_type_enc,growth_stage_enc,irrigation_label
45.0,19.8,49.54,5.72,241.97,0.5,0.632,9.991,0.0,6,3,1
21.0,18.96,24.76,7.17,42.99,0.5,0.6,14.266,68.98,5,0,3
88.0,20.19,43.67,7.5,250.08,0.5,0.446,11.373,0.0,7,2,0
74.0,22.0,19.8,6.88,196.27,0.5,0.55,17.644,0.0,6,0,0
69.0,17.5,29.38,6.45,24.35,0.5,0.575,12.358,25.92,3,0,1
11.0,27.07,12.28,7.43,86.85,0.5,0.6,23.746,67.24,1,0,3
30.0,31.67,7.27,6.35,141.48,0.5,0.604,29.368,33.61,4,3,2
41.0,30.76,2.91,6.01,101.52,0.5,0.632,29.865,33.39,6,3,2
28.0,25.31,7.62,7.63,49.39,0.5,0.575,23.381,60.21,8,0,3
52.0,26.63,8.32,6.01,32.56,0.5,0.604,24.414,40.79,2,3,1
90.0,18.52,20.45,6.29,37.01,0.5,0.36,14.733,0.99,0,1,0
79.0,35.53,3.96,6.38,78.96,0.5,0.489,34.123,1.07,3,2,0
67.0,28.3,9.54,6.29,89.62,0.5,0.36,25.6,9.9,0,1,0
39.0,18.38,22.28,6.71,37.31,0.5,0.446,14.285,52.12,2,2,2
26.0,21.05,24.51,4.93,52.93,0.5,0.661,15.891,61.48,3,3,3
40.0,21.66,25.72,6.24,240.08,0.5,0.632,16.089,0.0,6,3,1
30.0,25.1,10.0,4.77,94.11,0.5,0.525,22.59,46.1,2,0,2
81.0,26.88,7.04,6.1,214.41,0.5,0.69,24.988,0.0,1,3,0
24.0,18.19,19.92,6.11,66.76,0.5,0.44,14.567,59.22,6,1,3
16.0,19.11,28.2,7.3,260.89,0.5,0.604,13.721,15.63,2,3,1
9.0,18.89,21.66,4.93,91.55,0.5,0.55,14.798,67.85,6,0,3
86.0,21.91,19.27,5.67,80.15,0.5,0.517,17.688,0.0,0,3,0
65.0,19.64,14.38,6.03,149.24,0.5,0.69,16.816,0.0,1,3,0
1.0,18.1,21.76,6.55,111.66,0.5,0.489,14.161,70.31,8,2,4
90.0,20.43,22.04,6.44,26.52,0.5,0.525,15.927,4.21,4,0,0
60.0,18.4,38.71,6.46,44.24,0.5,0.48,11.277,29.35,1,1,1
36.0,28.85,7.18,6.35,69.28,0.5,0.525,26.779,46.76,2,0,2
53.0,17.64,17.27,7.01,109.66,0.5,0.48,14.594,18.83,1,1,1
55.0,22.04,14.72,5.25,90.3,0.5,0.575,18.796,22.25,3,0,1
15.0,20.29,11.51,6.81,52.95,0.5,0.604,17.955,72.33,2,3,4
39.0,14.78,29.08,5.86,104.65,0.5,0.69,10.482,34.69,5,3,2
71.0,30.2,1.66,6.78,68.57,0.5,0.42,29.699,11.68,7,1,0
36.0,32.41,4.38,5.52,113.23,0.5,0.36,30.99,34.57,0,1,2
48.0,23.72,8.06,6.69,40.35,0.5,0.6,21.808,42.69,1,0,2
36.0,15.67,20.51,5.84,73.34,0.5,0.51,12.456,45.63,1,2,2
2.0,32.38,3.42,5.67,180.65,0.5,0.69,31.273,51.34,5,3,3
32.0,26.59,5.11,6.73,116.8,0.5,0.69,25.231,38.44,1,3,2
70.0,18.22,27.7,5.59,66.97,0.5,0.6,13.173,13.56,5,0,0
8.0,25.35,4.8,6.85,47.27,0.5,0.575,24.133,80.78,3,0,4
8.0,28.06,8.38,5.62,184.62,0.5,0.446,25.709,43.66,2,2,2
78.0,34.63,3.13,5.63,197.38,0.5,0.51,33.546,0.0,5,2,0
66.0,32.4,2.96,7.74,66.86,0.5,0.51,31.441,17.37,5,2,1
53.0,35.52,4.06,6.64,108.51,0.5,0.69,34.078,19.66,5,3,1
24.0,25.49,10.5,4.52,38.49,0.5,0.661,22.814,67.34,8,3,3
43.0,23.45,12.27,6.16,49.47,0.5,0.6,20.573,45.25,1,0,2
15.0,17.29,21.48,6.39,58.37,0.5,0.6,13.576,70.86,1,0,4
87.0,24.02,13.69,5.68,111.78,0.5,0.69,20.732,0.0,5,3,0
90.0,30.14,6.68,6.68,48.58,0.5,0.42,28.127,0.0,7,1,0
65.0,30.54,4.75,8.62,76.32,0.5,0.632,29.089,16.14,6,3,1
32.0,25.65,16.05,7.1,80.11,0.5,0.661,21.533,48.19,8,3,2
27.0,28.2,8.34,6.45,149.3,0.5,0.383,25.848,33.97,0,2,2
15.0,30.9,4.5,5.76,191.77,0.5,0.468,29.509,34.8,6,2,2
63.0,20.1,44.76,5.39,264.61,0.5,0.6,11.103,0.0,1,0,1
29.0,27.29,11.61,6.69,126.18,0.5,0.36,24.122,38.1,0,1,2
9.0,19.21,28.64,5.54,286.51,0.5,0.661,13.708,15.91,8,3,1
45.0,29.92,6.18,6.94,57.57,0.5,0.489,28.071,40.8,3,2,2
80.0,31.89,2.21,7.6,111.29,0.5,0.6,31.185,0.0,1,0,0
53.0,35.04,5.48,5.68,63.04,0.5,0.48,33.12,31.31,5,1,1
77.0,33.77,3.39,7.31,134.86,0.5,0.489,32.625,0.0,8,2,0
56.0,21.56,10.82,6.76,97.26,0.5,0.383,19.227,18.9,0,2,1
7.0,29.83,4.6,6.28,94.33,0.5,0.69,28.458,69.46,5,3,3
58.0,23.64,15.44,5.7,76.14,0.5,0.55,19.99,22.98,6,0,1
51.0,20.57,12.82,6.76,231.52,0.5,0.661,17.933,0.0,3,3,1
71.0,25.77,13.78,6.72,68.98,0.5,0.55,22.219,11.9,6,0,0
79.0,34.0,3.35,5.61,129.2,0.5,0.489,32.861,0.0,3,2,0
42.0,30.04,6.67,6.11,54.23,0.5,0.525,28.036,44.79,7,0,2
48.0,33.77,3.6,6.44,118.36,0.5,0.604,32.554,21.81,7,3,1
90.0,24.26,12.39,6.28,54.5,0.5,0.525,21.254,0.0,2,0,0
42.0,21.46,20.61,5.81,61.14,0.5,0.383,17.037,42.58,0,2,2
2.0,34.49,1.75,6.74,63.02,0.5,0.575,33.886,82.56,8,0,4
61.0,32.03,5.08,6.15,92.83,0.5,0.446,30.403,15.25,2,2,1
30.0,31.67,7.27,6.35,141.48,0.5,0.632,29.368,33.68,6,3,2
50.0,26.28,8.01,6.28,43.88,0.5,0.525,24.175,39.56,2,0,1
31.0,19.88,26.06,6.18,184.98,0.5,0.632,14.699,21.03,6,3,1
41.0,30.76,4.73,6.86,55.5,0.5,0.604,29.305,45.64,4,3,2
22.0,21.35,31.07,6.01,213.36,0.5,0.69,14.717,22.58,5,3,1
62.0,24.01,13.16,5.42,91.56,0.5,0.468,20.85,14.64,6,2,1
64.0,28.67,7.16,6.65,54.77,0.5,0.446,26.617,22.45,2,2,1
37.0,34.23,1.77,6.88,69.24,0.5,0.42,33.624,45.5,2,1,2
74.0,33.54,3.06,5.0,139.87,0.5,0.517,32.514,0.0,0,3,0
65.0,19.64,14.38,6.03,149.24,0.5,0.468,16.816,0.0,6,2,0
21.0,22.41,17.83,5.84,93.37,0.5,0.661,18.414,55.64,3,3,3
89.0,32.17,4.23,5.59,102.79,0.5,0.604,30.809,0.0,4,3,0
6.0,18.32,16.38,5.97,142.94,0.5,0.55,15.319,57.09,6,0,3
37.0,16.07,26.89,6.57,24.2,0.5,0.575,11.749,57.96,8,0,2
82.0,19.08,20.33,6.64,37.55,0.5,0.6,15.201,9.44,1,0,0
4.0,19.67,51.91,7.07,251.05,0.5,0.6,9.459,30.25,1,0,2
60.0,16.1,26.97,6.7,21.14,0.5,0.604,11.758,35.85,7,3,1
49.0,14.72,32.08,6.99,150.24,0.5,0.575,9.998,12.2,8,0,1
53.0,24.11,10.78,7.32,45.43,0.5,0.48,21.511,36.03,1,1,1
22.0,19.8,12.11,6.76,240.48,0.5,0.42,17.402,14.64,4,1,1
40.0,26.12,8.35,6.2,48.76,0.5,0.42,23.939,47.99,7,1,2
87.0,18.31,28.29,6.14,194.58,0.5,0.44,13.13,0.0,6,1,0
53.0,22.54,14.5,7.64,92.92,0.5,0.51,19.272,23.39,5,2,1
12.0,34.57,3.29,5.62,168.59,0.5,0.46,33.433,43.99,3,1,2
90.0,24.48,11.83,6.37,111.14,0.5,0.517,21.584,0.0,0,3,0
20.0,27.16,13.88,7.78,72.94,0.5,0.42,23.39,61.51,2,1,3
5.0,21.44,28.38,7.38,224.06,0.5,0.42,15.355,36.03,4,1,2
68.0,19.46,21.19,5.32,96.24,0.5,0.44,15.336,7.32,6,1,0
62.0,22.41,19.48,5.79,130.06,0.5,0.446,18.045,4.28,4,2,1
23.0,21.74,18.32,6.12,22.69,0.5,0.604,17.757,72.43,7,3,3
87.0,24.02,13.69,5.68,111.78,0.5,0.55,20.732,0.0,6,0,0
71.0,18.52,18.83,6.77,44.57,0.5,0.42,15.033,18.11,7,1,1
9.0,18.93,20.62,6.37,47.93,0.5,0.48,15.027,79.36,1,1,4
13.0,24.13,14.94,7.89,48.47,0.5,0.42,20.525,75.07,2,1,4
77.0,18.41,22.72,5.42,91.1,0.5,0.69,14.227,0.32,1,3,0
89.0,18.76,25.27,7.17,197.21,0.5,0.575,14.019,0.0,3,0,0
90.0,30.14,6.68,6.68,48.58,0.5,0.525,28.127,0.0,2,0,0
36.0,15.67,20.51,5.84,73.34,0.5,0.575,12.456,45.79,8,0,2
7.0,28.94,5.58,6.32,103.5,0.5,0.525,27.325,66.59,4,0,3
23.0,33.39,3.13,4.82,100.78,0.5,0.46,32.345,51.16,3,1,3
90.0,30.87,5.45,5.78,106.13,0.5,0.446,29.188,0.0,7,2,0
4.0,26.78,7.56,6.51,47.82,0.5,0.51,24.755,84.47,5,2,4
51.0,35.42,3.88,6.46,62.49,0.5,0.489,34.046,33.48,3,2,1
64.0,20.73,22.3,5.82,60.28,0.5,0.446,16.107,20.97,7,2,1
44.0,23.4,15.13,7.17,89.61,0.5,0.446,19.86,33.11,7,2,2
35.0,33.83,3.5,6.52,78.97,0.5,0.36,32.646,44.75,0,1,2
62.0,27.42,6.67,8.02,35.11,0.5,0.46,25.591,29.75,3,1,1
39.0,20.07,23.88,9.94,65.68,0.5,0.42,15.277,44.46,4,1,2
84.0,24.45,15.62,7.81,94.78,0.5,0.45,20.631,0.0,0,0,0
12.0,34.48,3.52,7.01,81.85,0.5,0.446,33.266,67.19,4,2,3
31.0,19.88,26.06,6.18,184.98,0.5,0.55,14.699,20.83,6,0,1
58.0,37.69,3.72,6.65,88.45,0.5,0.604,36.288,19.82,4,3,1
6.0,31.78,3.57,7.42,70.23,0.5,0.604,30.645,76.7,2,3,4
51.0,15.51,25.81,5.57,106.14,0.5,0.42,11.507,21.62,7,1,1
56.0,18.12,44.16,6.77,46.91,0.5,0.604,10.118,32.94,7,3,1
45.0,29.92,6.18,6.94,57.57,0.5,0.575,28.071,41.02,3,0,2
74.0,22.74,18.83,5.28,97.39,0.5,0.604,18.458,1.42,4,3,0
6.0,19.02,27.36,5.58,62.71,0.5,0.525,13.816,78.52,2,0,4
67.0,31.39,2.13,6.6,119.69,0.5,0.489,30.721,2.16,3,2,0
50.0,20.26,25.18,7.01,164.27,0.5,0.446,15.159,7.11,4,2,1
86.0,17.7,17.65,6.4,58.41,0.5,0.42,14.576,0.0,4,1,0
31.0,25.87,5.63,6.4,38.72,0.5,0.446,24.414,59.74,7,2,3
19.0,18.08,42.18,6.56,41.45,0.5,0.661,10.454,71.55,8,3,4
47.0,17.37,28.35,6.09,26.88,0.5,0.661,12.446,47.45,3,3,2
7.0,28.94,5.58,6.32,103.5,0.5,0.6,27.325,66.78,1,0,3
12.0,24.74,8.99,5.82,160.39,0.5,0.489,22.516,46.26,8,2,2
70.0,31.44,6.85,6.78,140.94,0.5,0.489,29.286,0.0,8,2,0
15.0,30.2,5.5,6.79,80.36,0.5,0.661,28.539,65.13,8,3,3
79.0,35.53,3.96,6.38,78.96,0.5,0.6,34.123,1.35,5,0,0
53.0,35.52,4.06,6.64,108.51,0.5,0.489,34.078,19.16,3,2,1
40.0,25.21,9.46,7.27,74.14,0.5,0.51,22.825,41.42,5,2,2
3.0,20.04,22.86,6.27,21.19,0.5,0.46,15.459,92.47,3,1,4
19.0,18.29,18.05,6.91,108.23,0.5,0.6,14.989,53.51,1,0,3
49.0,21.1,23.09,6.43,248.72,0.5,0.525,16.228,0.0,7,0,1
79.0,22.6,16.26,6.17,26.84,0.5,0.446,18.925,14.93,7,2,0
68.0,31.54,4.1,6.18,112.98,0.5,0.69,30.247,3.46,1,3,0
56.0,33.82,3.35,6.42,136.05,0.5,0.604,32.687,9.07,2,3,1
81.0,22.62,16.29,6.16,20.89,0.5,0.45,18.935,14.53,0,0,0
12.0,26.0,9.04,5.5,41.06,0.5,0.661,23.65,78.66,8,3,4
22.0,21.44,18.58,5.95,121.94,0.5,0.489,17.456,46.56,8,2,2
78.0,24.66,13.18,5.53,100.6,0.5,0.45,21.41,0.0,0,0,0
21.0,23.51,8.43,6.92,122.76,0.5,0.446,21.528,47.23,4,2,2
38.0,25.1,12.22,5.82,84.06,0.5,0.42,22.033,40.53,7,1,2
32.0,31.88,3.77,5.99,118.26,0.5,0.525,30.678,37.64,7,0,2
15.0,20.29,11.51,6.81,52.95,0.5,0.46,17.955,71.97,8,1,4
51.0,19.34,23.57,6.53,95.05,0.5,0.604,14.782,25.05,7,3,1
4.0,29.74,6.24,5.6,118.6,0.5,0.446,27.884,65.35,2,2,3
48.0,18.59,26.15,6.14,196.66,0.5,0.525,13.729,0.64,7,0,1
39.0,20.3,42.56,5.11,284.44,0.5,0.6,11.66,0.0,5,0,1
86.0,27.1,7.45,6.66,41.17,0.5,0.632,25.081,4.55,6,3,0
22.0,34.81,2.58,6.22,187.9,0.5,0.46,33.912,28.82,8,1,1
69.0,33.59,3.67,6.21,119.85,0.5,0.575,32.357,0.34,3,0,0
39.0,23.76,11.73,6.69,67.06,0.5,0.6,20.973,44.54,5,0,2
81.0,29.9,6.09,6.49,88.54,0.5,0.446,28.079,0.0,4,2,0
82.0,32.5,3.65,5.79,119.09,0.5,0.604,31.314,0.0,7,3,0
18.0,18.84,13.1,6.99,54.78,0.5,0.446,16.372,68.44,7,2,3
9.0,33.72,3.22,5.86,91.96,0.5,0.69,32.634,68.09,1,3,3
29.0,18.13,15.96,5.84,110.97,0.5,0.69,15.236,43.0,5,3,2
7.0,20.71,23.63,5.83,108.64,0.5,0.525,15.816,65.21,2,0,3
10.0,21.49,27.03,7.78,257.0,0.5,0.525,15.681,22.47,7,0,1
67.0,14.26,33.48,7.26,191.65,0.5,0.575,9.486,0.0,8,0,0
74.0,26.12,9.0,4.52,46.19,0.5,0.69,23.769,15.35,1,3,1
34.0,35.25,3.53,6.2,85.76,0.5,0.489,34.006,44.25,8,2,2
38.0,26.52,5.11,7.79,118.33,0.5,0.446,25.165,31.42,7,2,2
30.0,21.85,14.39,4.76,90.89,0.5,0.446,18.706,46.77,7,2,2
68.0,34.03,3.66,4.75,94.47,0.5,0.48,32.785,7.9,1,1,0
12.0,19.16,15.18,6.37,209.85,0.5,0.604,16.252,33.3,2,3,2
9.0,33.72,3.22,5.86,91.96,0.5,0.661,32.634,68.02,8,3,3
14.0,18.1,43.17,7.64,49.55,0.5,0.6,10.286,74.23,5,0,4
61.0,17.46,29.94,6.75,24.45,0.5,0.604,12.232,33.96,4,3,1
14.0,25.8,13.56,6.82,88.68,0.5,0.604,22.302,63.76,7,3,3
16.0,20.94,21.34,5.59,129.34,0.5,0.69,16.471,51.08,5,3,3
12.0,24.82,18.26,7.56,72.85,0.5,0.468,20.288,69.66,6,2,3
24.0,30.8,4.14,6.63,81.5,0.5,0.446,29.525,55.29,4,2,3
55.0,25.85,9.35,3.79,66.18,0.5,0.661,23.433,28.93,8,3,1
21.0,31.74,3.18,7.58,62.26,0.5,0.44,30.731,63.42,6,1,3
1.0,31.67,2.52,6.95,115.57,0.5,0.575,30.872,69.48,8,0,3
15.0,19.75,11.88,6.53,92.12,0.5,0.69,17.404,62.05,5,3,3
41.0,18.64,22.22,5.96,36.1,0.5,0.446,14.498,50.45,7,2,2
30.0,31.67,7.27,6.35,141.48,0.5,0.604,29.368,33.61,7,3,2
5.0,18.08,15.94,5.97,109.29,0.5,0.661,15.198,67.38,3,3,3
63.0,24.92,11.45,6.32,66.06,0.5,0.661,22.067,20.96,8,3,1
19.0,22.6,9.38,6.76,183.49,0.5,0.575,20.48,33.29,3,0,2
66.0,20.0,25.5,6.23,38.3,0.5,0.42,14.9,24.79,7,1,1
86.0,31.39,1.86,7.29,103.58,0.5,0.517,30.806,0.0,0,3,0
90.0,21.23,23.61,7.22,46.02,0.5,0.42,16.218,0.0,2,1,0
12.0,21.41,22.71,8.53,53.79,0.5,0.48,16.548,74.79,5,1,4
58.0,33.3,1.38,7.42,61.16,0.5,0.632,32.84,27.2,6,3,1
9.0,20.56,19.13,5.64,91.01,0.5,0.55,16.627,68.0,6,0,3
17.0,17.57,17.48,5.65,103.32,0.5,0.446,14.499,56.44,7,2,3
6.0,32.33,1.76,6.36,116.45,0.5,0.55,31.761,64.18,6,0,3
10.0,21.49,27.03,7.78,257.0,0.5,0.48,15.681,22.36,5,1,1
27.0,14.69,29.69,6.04,107.87,0.5,0.55,10.329,45.48,6,0,2
80.0,20.28,11.41,6.97,159.66,0.5,0.69,17.966,0.0,1,3,0
55.0,18.74,31.96,7.59,245.15,0.5,0.48,12.751,0.0,5,1,1
42.0,30.92,4.7,7.63,90.76,0.5,0.446,29.467,34.81,7,2,2
83.0,26.71,8.02,9.25,40.9,0.5,0.604,24.568,7.55,7,3,0
31.0,20.6,21.58,6.18,169.12,0.5,0.525,16.155,25.01,4,0,1
88.0,32.59,2.07,7.24,62.31,0.5,0.55,31.915,0.0,6,0,0
58.0,21.53,15.09,5.34,100.76,0.5,0.36,18.281,15.91,0,1,1
55.0,19.97,21.84,6.94,97.52,0.5,0.69,15.609,20.6,1,3,1
35.0,19.34,25.15,3.53,32.81,0.5,0.446,14.476,57.33,7,2,2
51.0,31.38,7.72,6.91,142.86,0.5,0.44,28.957,11.83,6,1,1
9.0,16.5,20.4,6.4,74.63,0.5,0.604,13.134,72.52,2,3,4
12.0,24.0,13.14,6.17,97.41,0.5,0.45,20.846,63.03,0,0,3
50.0,30.76,6.0,8.84,72.98,0.5,0.446,28.914,31.57,4,2,1
49.0,14.72,32.08,6.99,150.24,0.5,0.632,9.998,12.34,6,3,1
88.0,28.94,6.62,7.81,90.42,0.5,0.42,27.024,0.0,7,1,0
30.0,22.41,13.09,6.72,40.17,0.5,0.446,19.477,60.36,2,2,3
29.0,28.58,2.65,7.32,46.14,0.5,0.46,27.823,59.79,8,1,3
29.0,28.35,8.3,5.62,147.04,0.5,0.661,25.997,33.27,8,3,2
76.0,31.27,1.42,7.37,62.83,0.5,0.55,30.826,8.54,6,0,0
45.0,18.72,25.4,5.76,195.36,0.5,0.604,13.965,4.18,2,3,1
26.0,21.05,24.51,4.93,52.93,0.5,0.6,15.891,61.32,5,0,3
9.0,26.84,7.11,6.14,199.88,0.5,0.525,24.932,38.77,2,0,2
72.0,22.85,20.45,5.93,140.37,0.5,0.446,18.177,0.0,2,2,0
74.0,25.54,10.24,9.39,65.08,0.5,0.446,22.925,9.68,7,2,0
3.0,17.88,17.58,6.73,111.28,0.5,0.48,14.737,68.39,1,1,3
79.0,14.54,30.3,5.69,121.5,0.5,0.48,10.134,0.0,5,1,0
11.0,18.59,23.14,7.27,41.61,0.5,0.525,14.288,79.17,7,0,4
60.0,29.16,6.45,5.64,73.07,0.5,0.45,27.279,21.55,0,0,1
21.0,32.42,7.73,6.91,130.38,0.5,0.69,29.914,45.8,5,3,2
20.0,25.82,4.42,6.98,197.53,0.5,0.42,24.679,28.14,4,1,1
40.0,25.74,13.36,7.55,65.78,0.5,0.446,22.301,43.5,7,2,2
27.0,19.34,12.19,6.75,218.09,0.5,0.489,16.982,15.8,8,2,1
38.0,20.21,14.18,6.94,114.78,0.5,0.517,17.344,32.55,0,3,2
89.0,26.68,12.5,6.36,66.48,0.5,0.489,23.345,0.0,8,2,0
76.0,18.94,20.29,7.29,45.21,0.5,0.661,15.097,13.54,8,3,0
28.0,17.79,24.7,6.74,109.39,0.5,0.604,13.396,44.21,2,3,2
4.0,29.71,5.29,5.99,107.03,0.5,0.525,28.138,68.64,2,0,3
7.0,18.72,19.09,7.13,108.48,0.5,0.446,15.146,65.06,2,2,3
84.0,23.28,12.4,7.29,74.9,0.5,0.42,20.393,0.0,4,1,0
9.0,33.72,3.22,5.86,91.96,0.5,0.632,32.634,67.95,6,3,3
78.0,26.39,7.4,5.73,94.38,0.5,0.46,24.437,0.0,3,1,0
77.0,30.5,9.15,6.98,193.75,0.5,0.55,27.709,0.0,6,0,0
34.0,22.08,19.08,8.06,40.83,0.5,0.604,17.867,56.57,2,3,3
77.0,29.41,6.95,6.08,112.48,0.5,0.446,27.366,0.0,7,2,0
45.0,29.61,4.88,7.07,58.53,0.5,0.6,28.165,40.82,1,0,2
50.0,30.76,6.0,8.84,72.98,0.5,0.48,28.914,31.65,5,1,1
44.0,17.7,19.34,6.86,42.02,0.5,0.468,14.277,45.91,6,2,2
22.0,30.98,2.08,7.42,102.19,0.5,0.525,30.336,51.94,2,0,3
88.0,35.13,2.58,6.42,70.23,0.5,0.46,34.224,0.0,3,1,0
40.0,20.6,21.46,6.66,185.74,0.5,0.48,16.179,11.45,5,1,1
31.0,20.6,21.58,6.18,169.12,0.5,0.661,16.155,25.35,3,3,1
77.0,18.28,29.61,5.93,107.41,0.5,0.6,12.867,0.0,1,0,0
37.0,25.62,13.25,7.31,69.64,0.5,0.661,22.225,46.0,3,3,2
48.0,31.02,8.14,7.3,134.68,0.5,0.525,28.495,17.24,7,0,1
34.0,16.51,21.12,6.44,50.92,0.5,0.632,13.023,53.94,6,3,3
54.0,23.22,16.54,8.66,64.53,0.5,0.42,19.379,29.77,7,1,1
54.0,18.37,23.11,5.94,108.05,0.5,0.51,14.125,18.33,5,2,1
23.0,33.39,3.13,4.82,100.78,0.5,0.604,32.345,51.51,7,3,3
18.0,13.89,33.53,6.35,122.84,0.5,0.604,9.233,50.61,2,3,3
16.0,29.85,4.68,6.28,91.73,0.5,0.661,28.453,61.08,8,3,3
50.0,20.26,25.18,7.01,164.27,0.5,0.575,15.159,7.44,8,0,1
86.0,34.93,4.87,5.77,88.1,0.5,0.525,33.229,0.0,2,0,0
45.0,18.49,36.98,6.55,35.03,0.5,0.575,11.652,47.05,8,0,2
26.0,21.38,20.92,5.85,129.57,0.5,0.6,16.907,40.8,5,0,2
32.0,27.26,6.96,5.71,145.93,0.5,0.489,25.363,30.13,8,2,2
15.0,19.74,50.72,5.7,271.32,0.5,0.48,9.728,13.52,1,1,1
37.0,18.62,19.95,6.14,107.34,0.5,0.525,14.905,35.56,7,0,2
87.0,30.75,4.18,6.21,57.06,0.5,0.42,29.465,0.0,4,1,0
34.0,22.46,16.22,5.73,137.19,0.5,0.48,18.817,30.45,1,1,2
17.0,20.49,22.91,6.03,189.43,0.5,0.42,15.796,33.31,2,1,2
22.0,34.0,1.05,6.6,63.57,0.5,0.661,33.643,62.62,3,3,3
51.0,15.08,32.47,6.44,120.16,0.5,0.44,10.184,17.91,6,1,1
79.0,31.22,4.93,6.2,91.46,0.5,0.48,29.681,0.0,1,1,0
17.0,28.24,8.67,8.99,74.44,0.5,0.6,25.792,64.56,5,0,3
57.0,28.88,8.37,5.63,106.16,0.5,0.45,26.463,15.69,0,0,1
1.0,30.5,4.91,5.71,90.67,0.5,0.51,29.002,75.99,1,2,4
67.0,34.45,1.93,7.37,61.91,0.5,0.46,33.785,17.57,3,1,1
39.0,14.81,33.26,7.31,199.34,0.5,0.468,9.884,8.78,6,2,1
58.0,30.96,4.24,6.13,76.58,0.5,0.42,29.647,22.54,4,1,1
28.0,29.28,2.9,6.45,105.34,0.5,0.46,28.431,44.93,3,1,2
5.0,30.23,6.68,6.5,51.26,0.5,0.44,28.211,82.37,6,1,4
28.0,31.51,6.96,6.12,181.42,0.5,0.44,29.317,24.51,6,1,1
43.0,25.14,11.9,5.99,64.16,0.5,0.55,22.148,41.19,6,0,2
7.0,20.71,23.63,5.83,108.64,0.5,0.446,15.816,65.01,7,2,3
2.0,32.38,3.42,5.67,180.65,0.5,0.55,31.273,50.99,6,0,3
52.0,15.88,31.91,7.1,175.17,0.5,0.525,10.813,2.39,4,0,1
19.0,22.86,13.94,6.66,102.65,0.5,0.383,19.673,54.46,0,2,3
9.0,18.93,20.62,6.37,47.93,0.5,0.42,15.027,79.21,7,1,4
31.0,20.6,11.68,6.82,149.85,0.5,0.51,18.194,30.14,5,2,2
31.0,21.19,18.9,6.0,151.89,0.5,0.575,17.185,29.75,8,0,1
71.0,29.38,2.76,7.73,46.83,0.5,0.575,28.569,17.89,3,0,1
10.0,18.28,21.31,6.16,66.84,0.5,0.44,14.385,73.2,6,1,4
37.0,16.07,26.89,6.57,24.2,0.5,0.45,11.749,57.64,0,0,2
13.0,27.04,6.56,6.04,109.09,0.5,0.525,25.266,59.09,2,0,3
3.0,18.2,39.95,7.07,36.68,0.5,0.661,10.929,88.83,3,3,4
87.0,16.96,30.46,7.17,187.17,0.5,0.51,11.794,0.0,5,2,0
55.0,27.23,6.93,3.71,72.67,0.5,0.661,25.343,27.19,8,3,1
79.0,19.05,21.28,6.52,94.67,0.5,0.661,14.996,0.0,8,3,0
46.0,14.04,31.9,6.03,107.86,0.5,0.661,9.561,26.76,8,3,1
45.0,26.11,4.93,5.93,41.78,0.5,0.6,24.823,45.31,1,0,2
39.0,25.82,13.34,7.99,65.24,0.5,0.48,22.376,44.73,5,1,2
13.0,18.97,19.9,6.29,71.63,0.5,0.661,15.195,69.47,3,3,3
73.0,31.28,5.07,7.16,106.28,0.5,0.661,29.694,0.19,8,3,0
56.0,17.24,30.34,6.35,181.29,0.5,0.517,12.009,0.0,0,3,1
18.0,17.4,22.62,6.89,108.55,0.5,0.468,13.464,54.09,6,2,3
89.0,19.59,18.4,6.28,106.87,0.5,0.525,15.985,0.0,7,0,0
58.0,25.04,9.99,6.75,47.46,0.5,0.632,22.539,30.87,6,3,1
70.0,16.92,20.43,5.59,70.08,0.5,0.661,13.463,12.88,8,3,0
53.0,31.08,4.04,7.23,71.84,0.5,0.44,29.824,28.86,6,1,1
39.0,20.41,41.71,7.04,231.09,0.5,0.48,11.897,0.3,1,1,1
47.0,26.26,7.69,6.28,92.16,0.5,0.51,24.241,29.59,5,2,1
49.0,33.02,1.3,7.41,74.24,0.5,0.525,32.591,32.43,2,0,2
3.0,19.85,24.31,5.54,94.95,0.5,0.575,15.024,73.0,8,0,4
74.0,25.81,6.11,7.72,51.92,0.5,0.468,24.233,13.26,6,2,0
79.0,35.53,3.96,6.38,78.96,0.5,0.446,34.123,0.97,7,2,0
10.0,26.54,10.24,6.03,107.64,0.5,0.51,23.822,62.44,1,2,3
60.0,25.92,9.12,8.87,42.25,0.5,0.446,23.556,29.8,7,2,1
37.0,19.38,23.28,6.48,89.59,0.5,0.525,14.868,40.31,7,0,2
67.0,19.1,21.22,5.68,96.09,0.5,0.48,15.047,8.46,1,1,0
71.0,32.08,3.5,6.24,109.98,0.5,0.51,30.957,0.82,1,2,0
25.0,17.2,20.89,5.9,65.52,0.5,0.44,13.607,58.55,6,1,3
31.0,21.12,20.23,5.88,139.75,0.5,0.44,16.847,32.67,6,1,2
41.0,29.77,6.62,6.11,51.71,0.5,0.36,27.799,46.05,0,1,2
90.0,24.26,12.39,6.28,54.5,0.5,0.604,21.254,0.0,7,3,0
72.0,29.6,5.35,6.33,209.54,0.5,0.632,28.016,0.0,6,3,0
44.0,23.4,15.13,7.17,89.61,0.5,0.661,19.86,33.65,8,3,2
17.0,34.86,2.91,7.16,180.72,0.5,0.661,33.846,36.25,8,3,2
