Temperature,Humidity,Moisture,Soil_Type,Crop_Type,Nitrogen,Potassium,Phosphorous,Fertilizer_Name
29.61,58.63,55.59,Sandy,Mustard,10.17,20.33,9.18,DAP
33.98,48.35,47.2,Sandy,Potato,27.32,14.57,20.37,MOP
27.61,55.5,14.5,Sandy,Mustard,19.61,11.33,19.37,NPK 20-20-20
29.25,64.26,34.76,Sandy,Vegetables,22.72,12.9,18.1,NPK 20-20-20
27.96,55.97,18.88,Sandy,Vegetables,16.88,7.64,9.44,NPK 20-20-20
32.17,54.17,51.55,Loamy,Vegetables,61.08,60.57,53.48,Compost
26.01,58.56,45.18,Clay,Soybean,63.47,50.94,48.8,Compost
29.14,66.83,42.99,Sandy,Potato,22.2,8.57,14.06,NPK 20-20-20
29.04,53.73,53.26,Loamy,Chickpea,68.95,35.56,24.79,Compost
27.88,61.75,26.08,Alluvial,Wheat,65.89,48.4,59.77,Compost
31.71,54.63,36.6,Loamy,Mustard,72.27,52.8,42.8,Compost
29.22,60.58,55.46,Alluvial,Chickpea,51.98,52.66,40.74,Compost
29.07,51.09,40.22,Loamy,Rice,53.48,37.78,34.61,Compost
30.97,46.73,50.37,Alluvial,Wheat,53.85,57.49,49.36,Compost
25.68,53.11,45.89,Clay,Chickpea,48.57,47.73,46.82,Compost
32.89,67.02,32.23,Loamy,Chickpea,70.79,18.52,49.79,MOP
32.91,56.03,40.04,Clay,Lentil,75.35,24.49,53.03,Compost
25.29,51.88,48.09,Loamy,Maize,84.49,27.75,40.81,Compost
33.97,65.45,46.85,Loamy,Vegetables,66.45,34.79,48.42,Compost
36.0,68.0,33.0,Black,Oil seeds,13.0,0.0,14.0,NPK 20-20-20
37.44,55.13,33.69,Alluvial,Maize,69.66,45.57,37.25,Compost
29.32,49.1,47.02,Silt,Soybean,64.19,41.84,36.84,Compost
27.53,58.57,58.61,Sandy,Vegetables,22.74,5.05,8.2,NPK 20-20-20
33.79,63.39,27.04,Alluvial,Mustard,69.56,41.24,44.64,Compost
28.4,69.12,49.52,Clay,Wheat,73.48,35.35,43.6,Compost
30.21,66.36,56.48,Silt,Vegetables,41.86,27.77,47.49,Compost
27.25,59.14,35.54,Silt,Vegetables,52.56,33.66,30.06,Compost
35.96,56.68,46.89,Alluvial,Potato,65.98,50.22,58.59,Compost
30.2,67.64,46.25,Sandy,Vegetables,19.11,7.29,15.3,NPK 20-20-20
32.08,66.44,49.84,Alluvial,Rice,52.93,59.09,47.2,Compost
34.7,54.83,27.95,Silt,Rice,75.26,42.75,55.74,Compost
24.37,60.08,45.91,Silt,Wheat,15.42,40.5,49.68,Urea
34.96,49.74,43.85,Silt,Potato,42.2,28.14,38.45,Compost
28.51,60.75,46.5,Sandy,Wheat,0.0,7.9,5.61,NPK 20-20-20
34.3,50.67,54.65,Clay,Vegetables,59.49,46.75,34.63,Compost
27.89,64.68,49.11,Clay,Potato,69.0,31.86,39.74,Compost
28.73,55.49,48.05,Clay,Chickpea,70.61,47.22,29.18,Compost
35.99,60.23,5.83,Sandy,Vegetables,22.96,16.33,15.56,NPK 20-20-20
30.78,62.8,53.46,Clay,Vegetables,78.74,40.99,35.73,Compost
21.92,67.41,54.45,Alluvial,Chickpea,69.71,47.66,49.96,Compost
24.5,57.65,58.14,Loamy,Chickpea,76.25,31.25,41.88,Compost
33.95,62.75,56.65,Loamy,Rice,64.09,28.48,48.32,Compost
23.68,61.74,42.68,Loamy,Mustard,61.52,52.54,41.6,Compost
30.0,60.0,47.0,Sandy,Maize,22.0,0.0,21.0,Urea
32.64,61.94,61.75,Loamy,Soybean,70.62,47.66,43.98,Compost
32.65,61.13,53.35,Clay,Chickpea,64.2,39.18,29.5,Compost
36.8,56.05,64.72,Clay,Rice,56.89,47.8,55.69,Compost
24.19,62.9,34.54,Alluvial,Maize,75.08,48.84,45.35,Compost
28.96,65.19,41.23,Clay,Chickpea,68.37,48.43,35.67,Compost
29.5,52.36,22.93,Loamy,Mustard,65.51,20.64,27.69,Compost
33.08,59.41,35.52,Loamy,Mustard,49.33,31.05,35.14,Compost
31.89,64.28,17.61,Sandy,Soybean,13.84,14.8,12.03,NPK 20-20-20
36.37,57.97,58.99,Sandy,Soybean,8.68,15.51,22.35,MOP
31.29,60.03,41.12,Clay,Soybean,62.83,46.43,44.13,Compost
31.83,59.23,44.84,Silt,Potato,52.12,34.88,39.8,Compost
33.67,63.33,50.96,Silt,Soybean,63.56,47.64,36.09,Compost
30.79,59.82,10.78,Sandy,Rice,32.59,11.81,26.47,MOP
33.63,57.07,62.38,Clay,Rice,64.37,32.15,46.51,Compost
23.88,57.94,52.9,Alluvial,Maize,83.17,51.22,48.85,Compost
24.58,60.08,36.63,Clay,Rice,64.55,53.04,57.02,Compost
27.43,54.26,39.75,Silt,Wheat,36.28,35.57,44.86,Urea
28.94,54.27,39.33,Sandy,Rice,21.55,3.56,11.46,NPK 20-20-20
31.99,61.74,43.08,Alluvial,Lentil,68.16,55.48,44.82,Compost
31.68,66.36,29.27,Silt,Wheat,53.99,57.82,39.82,Compost
36.57,58.06,49.22,Silt,Soybean,32.38,50.69,36.69,Urea
34.98,61.4,52.13,Clay,Lentil,61.76,62.94,45.98,Compost
30.05,61.03,49.98,Clay,Wheat,63.79,49.6,48.36,Compost
29.29,61.86,30.62,Sandy,Rice,4.66,14.26,18.98,NPK 20-20-20
30.5,55.42,35.84,Alluvial,Chickpea,60.04,60.14,42.27,Compost
29.76,71.14,41.84,Alluvial,Rice,61.55,28.1,59.53,Compost
31.97,53.29,50.61,Sandy,Soybean,36.4,7.5,15.83,NPK 20-20-20
31.94,50.93,39.95,Silt,Potato,71.22,40.07,44.54,Compost
25.52,76.04,54.53,Alluvial,Potato,46.84,43.59,66.46,Compost
30.61,57.14,63.01,Loamy,Vegetables,55.25,39.83,37.82,Compost
30.95,58.19,40.43,Loamy,Rice,37.5,48.56,32.6,Urea
27.25,65.98,42.66,Alluvial,Lentil,83.23,51.42,52.24,Compost
28.48,62.33,38.74,Alluvial,Vegetables,72.99,48.47,62.52,Compost
31.23,70.8,70.43,Sandy,Lentil,11.4,12.05,18.63,NPK 20-20-20
29.29,63.61,58.13,Clay,Vegetables,56.93,21.11,46.51,Compost
33.86,60.48,55.26,Loamy,Wheat,39.12,31.21,53.82,Urea
27.2,56.23,57.38,Loamy,Chickpea,80.98,51.07,34.76,Compost
28.36,53.45,44.44,Silt,Lentil,42.66,41.52,32.17,Compost
28.9,57.2,23.68,Alluvial,Wheat,51.61,65.04,47.89,Compost
31.97,58.1,41.59,Loamy,Lentil,66.19,28.72,34.63,Compost
28.38,56.41,46.53,Sandy,Vegetables,5.95,10.25,13.8,NPK 20-20-20
28.4,52.35,36.31,Sandy,Soybean,23.01,22.66,25.82,Urea
31.12,56.4,54.24,Silt,Potato,48.96,33.44,51.96,Compost
22.53,55.91,23.16,Alluvial,Vegetables,51.01,42.65,43.54,Compost
33.33,72.58,27.38,Clay,Maize,61.48,44.84,52.24,Compost
27.85,67.29,41.67,Clay,Rice,63.04,31.36,60.74,Compost
26.71,46.26,67.07,Clay,Potato,84.68,44.72,31.95,Compost
26.86,60.91,41.48,Silt,Rice,47.75,33.91,19.9,Compost
25.28,55.88,41.66,Alluvial,Wheat,64.28,36.29,38.88,Compost
32.56,62.15,40.54,Clay,Rice,42.57,50.67,26.18,Compost
34.51,63.76,51.2,Alluvial,Chickpea,46.06,62.2,42.94,Compost
29.01,63.3,53.48,Loamy,Chickpea,70.61,49.13,52.71,Compost
31.89,59.87,57.33,Silt,Maize,62.88,48.3,42.98,Compost
30.05,66.15,50.48,Sandy,Potato,14.19,10.59,22.38,MOP
36.95,61.35,44.53,Sandy,Vegetables,14.73,3.48,18.94,NPK 20-20-20
29.65,68.29,33.41,Sandy,Wheat,15.14,6.44,9.69,NPK 20-20-20
29.56,59.03,42.1,Clay,Chickpea,64.67,23.03,29.45,Compost
26.18,48.37,42.07,Loamy,Lentil,68.51,40.64,52.11,Compost
31.93,62.59,23.8,Silt,Soybean,62.73,32.16,30.16,Compost
32.19,63.34,48.98,Sandy,Vegetables,17.92,15.94,19.64,NPK 20-20-20
27.13,53.91,32.61,Loamy,Chickpea,71.04,41.91,39.01,Compost
32.57,64.72,32.3,Silt,Potato,45.33,21.29,43.82,Compost
33.81,60.58,64.02,Silt,Lentil,58.3,33.93,40.51,Compost
30.03,55.6,32.66,Sandy,Potato,19.15,19.67,6.44,NPK 20-20-20
30.55,62.61,37.88,Alluvial,Vegetables,53.72,55.72,48.74,Compost
20.81,65.79,47.58,Silt,Maize,52.97,30.02,34.79,Compost
32.81,58.81,26.01,Alluvial,Lentil,47.23,66.59,51.4,Compost
33.48,54.13,54.26,Silt,Maize,46.88,39.6,30.04,Compost
31.67,65.2,58.8,Silt,Wheat,52.58,35.37,38.21,Compost
34.34,71.54,40.24,Clay,Lentil,53.85,55.46,36.09,Compost
30.91,54.64,59.01,Clay,Lentil,58.79,49.08,61.4,Compost
28.12,52.58,29.81,Clay,Potato,60.12,75.1,63.99,Compost
25.67,62.49,35.18,Sandy,Mustard,12.93,11.76,12.34,NPK 20-20-20
29.86,64.21,37.92,Alluvial,Soybean,78.71,49.21,51.09,Compost
34.07,54.07,32.83,Sandy,Vegetables,21.09,5.94,18.69,NPK 20-20-20
26.54,67.63,54.59,Alluvial,Maize,76.0,51.98,42.13,Compost
31.31,57.72,41.98,Clay,Maize,52.28,53.91,51.99,Compost
26.02,51.05,48.24,Clay,Lentil,73.1,48.01,31.11,Compost
34.08,56.28,38.23,Clay,Potato,52.59,54.44,38.86,Compost
28.72,56.32,48.3,Alluvial,Rice,42.9,39.41,50.35,Compost
30.71,43.79,65.18,Clay,Rice,53.64,62.7,49.66,Compost
32.05,63.9,34.32,Loamy,Mustard,57.54,16.44,51.59,MOP
30.05,60.33,43.25,Clay,Lentil,52.35,41.12,44.64,Compost
35.86,68.06,44.54,Silt,Lentil,46.59,29.58,36.05,Compost
31.71,66.61,25.76,Clay,Lentil,63.86,53.82,45.78,Compost
30.86,65.07,46.51,Clay,Maize,65.52,59.58,48.28,Compost
29.8,70.14,41.9,Alluvial,Lentil,53.4,57.3,62.81,Compost
29.1,55.58,28.12,Clay,Chickpea,50.35,43.42,31.46,Compost
26.73,60.73,35.98,Alluvial,Wheat,60.13,56.72,54.5,Compost
27.18,54.03,51.42,Loamy,Potato,52.23,53.6,33.4,Compost
30.58,61.52,7.99,Alluvial,Maize,40.38,52.3,67.05,Compost
36.34,54.81,46.33,Clay,Mustard,64.53,52.41,45.02,Compost
31.16,62.35,57.53,Sandy,Lentil,24.79,13.46,10.92,NPK 20-20-20
34.07,57.66,69.44,Silt,Mustard,40.18,27.6,42.86,Compost
27.93,60.01,36.7,Sandy,Potato,31.84,14.06,18.5,NPK 20-20-20
31.6,49.24,35.53,Alluvial,Potato,56.14,52.2,56.24,Compost
31.33,55.71,47.49,Loamy,Wheat,53.51,58.87,51.36,Compost
30.84,60.25,70.04,Loamy,Mustard,57.52,36.81,25.61,Compost
30.07,61.05,36.99,Clay,Rice,55.72,49.85,33.79,Compost
29.46,64.94,45.72,Clay,Maize,70.45,54.34,52.0,Compost
29.77,60.01,42.44,Sandy,Potato,19.62,19.28,17.96,NPK 20-20-20
27.8,63.87,52.59,Silt,Chickpea,58.59,34.82,34.4,Compost
33.25,67.34,53.76,Sandy,Mustard,12.75,8.37,12.7,NPK 20-20-20
30.95,58.95,42.9,Loamy,Soybean,39.86,44.53,32.92,Urea
31.16,62.32,59.67,Sandy,Soybean,24.52,17.33,14.6,NPK 20-20-20
28.24,51.02,57.51,Loamy,Soybean,68.9,49.26,49.32,Compost
27.94,51.77,47.19,Silt,Chickpea,31.59,26.54,47.44,Urea
33.94,59.73,43.78,Sandy,Soybean,25.45,16.93,25.85,MOP
30.15,59.24,45.96,Clay,Rice,78.22,54.66,50.23,Compost
29.84,62.82,54.35,Alluvial,Mustard,57.25,61.36,45.66,Compost
28.76,52.27,58.98,Sandy,Potato,19.42,16.59,17.92,NPK 20-20-20
32.41,49.27,40.61,Silt,Potato,48.31,49.51,47.15,Compost
26.7,55.45,63.85,Loamy,Chickpea,54.1,51.43,41.91,Compost
32.38,63.28,41.89,Clay,Chickpea,59.07,45.12,35.13,Compost
29.99,58.84,42.18,Loamy,Vegetables,61.85,30.95,51.76,Compost
28.77,50.75,42.65,Loamy,Mustard,48.3,43.72,58.82,Compost
29.36,62.82,57.92,Clay,Soybean,50.19,38.61,53.89,Compost
27.91,54.86,62.46,Clay,Mustard,67.33,26.56,43.86,Compost
38.87,59.71,42.29,Loamy,Potato,57.54,49.5,26.83,Compost
37.24,58.51,61.79,Alluvial,Rice,51.19,51.7,58.74,Compost
29.76,64.27,28.67,Sandy,Rice,24.82,12.79,13.09,NPK 20-20-20
24.65,58.07,55.13,Sandy,Wheat,10.15,9.06,19.37,NPK 20-20-20
29.88,54.42,65.03,Loamy,Wheat,82.28,45.63,40.48,Compost
29.87,70.3,29.46,Silt,Vegetables,53.74,54.83,47.11,Compost
25.04,52.31,39.4,Silt,Rice,56.44,35.52,48.57,Compost
33.03,55.54,61.18,Silt,Maize,47.54,56.4,44.53,Compost
28.39,54.1,38.21,Silt,Lentil,43.35,44.18,26.16,Compost
29.19,54.76,33.49,Loamy,Vegetables,55.1,51.75,33.45,Compost
33.52,58.09,48.27,Sandy,Soybean,16.51,12.14,15.28,NPK 20-20-20
27.46,54.13,43.63,Silt,Rice,53.59,25.32,41.72,Compost
25.47,62.54,56.29,Clay,Potato,61.23,28.62,43.54,Compost
32.85,52.51,22.34,Alluvial,Rice,38.48,55.84,46.11,Urea
32.37,55.09,27.57,Clay,Chickpea,73.3,39.94,50.97,Compost
33.59,58.23,37.0,Alluvial,Maize,80.29,59.22,32.49,Compost
33.23,56.84,25.1,Loamy,Wheat,51.37,37.23,59.91,Compost
28.32,56.89,47.78,Silt,Lentil,42.85,38.92,35.2,Compost
32.83,60.59,45.13,Loamy,Lentil,58.91,59.63,25.9,Compost
27.71,60.22,41.27,Alluvial,Chickpea,50.21,61.57,21.59,Compost
29.23,78.18,36.83,Alluvial,Chickpea,50.95,53.89,57.74,Compost
33.08,57.99,53.7,Sandy,Potato,17.84,9.78,12.64,NPK 20-20-20
31.32,62.18,39.57,Loamy,Potato,48.68,35.58,26.79,Compost
40.54,64.87,42.77,Silt,Wheat,47.9,31.49,39.0,Compost
26.1,57.22,33.47,Alluvial,Wheat,81.71,60.93,55.52,Compost
30.58,62.15,29.85,Sandy,Mustard,20.58,12.99,20.39,MOP
28.62,58.84,22.14,Sandy,Maize,15.12,4.86,15.22,NPK 20-20-20
30.55,58.85,34.27,Loamy,Mustard,48.62,66.4,27.52,Compost
33.74,55.16,34.02,Sandy,Vegetables,23.49,12.66,21.68,MOP
30.8,56.39,47.75,Alluvial,Soybean,35.33,68.01,41.96,Urea
33.96,62.67,33.45,Alluvial,Vegetables,63.41,52.9,34.92,Compost
28.23,51.52,62.22,Alluvial,Vegetables,67.74,44.1,37.14,Compost
26.62,57.74,57.48,Clay,Lentil,74.16,45.81,52.5,Compost
32.53,61.07,46.46,Loamy,Chickpea,56.0,31.14,45.61,Compost
31.04,64.44,57.57,Silt,Mustard,48.82,35.19,53.89,Compost
26.88,57.75,27.78,Alluvial,Soybean,64.86,50.37,48.38,Compost
23.77,53.4,16.0,Alluvial,Potato,65.89,56.31,72.29,Compost
22.99,50.93,47.34,Silt,Soybean,69.18,38.74,30.95,Compost
30.31,60.57,11.81,Clay,Potato,61.3,30.91,42.91,Compost
25.74,52.14,30.21,Silt,Rice,52.87,44.62,19.78,Compost
29.21,59.43,18.85,Silt,Mustard,40.97,59.44,12.78,Compost
27.17,58.86,39.61,Silt,Soybean,44.51,31.65,32.9,Compost
29.45,55.24,35.05,Silt,Chickpea,36.68,41.52,41.72,Urea
35.49,55.72,42.55,Alluvial,Soybean,55.88,49.56,56.05,Compost
31.54,66.12,49.48,Sandy,Maize,24.41,11.54,19.96,NPK 20-20-20
29.21,68.59,34.45,Alluvial,Vegetables,72.24,33.72,46.29,Compost
26.48,53.81,22.99,Alluvial,Potato,54.32,66.33,41.1,Compost
31.69,56.18,27.89,Silt,Rice,52.79,38.53,30.33,Compost
36.24,58.85,68.91,Loamy,Potato,75.41,57.61,25.57,Compost
25.02,55.42,45.97,Clay,Potato,46.69,57.96,53.65,Compost
31.21,62.91,42.26,Silt,Potato,45.09,25.59,57.96,Compost
29.14,47.61,39.06,Loamy,Vegetables,54.37,48.57,49.08,Compost
25.28,44.54,53.14,Sandy,Soybean,24.99,10.33,22.32,MOP
37.5,56.53,35.73,Alluvial,Potato,67.02,46.42,66.3,Compost
28.89,58.13,39.86,Silt,Rice,63.27,43.8,31.56,Compost
22.49,64.78,47.35,Alluvial,Lentil,59.44,46.33,57.53,Compost
33.75,65.98,33.01,Silt,Chickpea,55.08,19.29,49.96,MOP
37.0,70.0,37.0,Clayey,Paddy,12.0,0.0,41.0,DAP
30.6,53.9,28.89,Alluvial,Vegetables,74.37,67.59,52.58,Compost
30.8,54.85,57.54,Sandy,Maize,15.58,18.58,13.85,NPK 20-20-20
26.66,64.48,69.96,Loamy,Potato,64.1,52.0,35.26,Compost
39.24,62.85,42.75,Alluvial,Vegetables,70.98,51.96,59.14,Compost
31.27,58.3,31.81,Sandy,Chickpea,14.84,9.62,19.28,NPK 20-20-20
25.99,58.04,51.8,Sandy,Soybean,13.6,19.03,10.51,NPK 20-20-20
28.32,67.53,37.06,Clay,Wheat,62.43,41.01,43.94,Compost
30.6,64.51,42.33,Sandy,Lentil,12.61,15.17,18.59,NPK 20-20-20
28.19,66.05,53.44,Clay,Maize,68.04,39.61,34.52,Compost
24.53,59.03,52.77,Clay,Vegetables,73.51,45.71,53.71,Compost
33.06,68.96,39.28,Clay,Lentil,43.65,50.19,58.15,Compost
28.2,52.71,55.44,Sandy,Vegetables,20.87,6.42,23.37,MOP
24.15,58.8,45.28,Sandy,Potato,15.83,11.39,13.38,NPK 20-20-20
24.12,52.13,46.62,Alluvial,Vegetables,38.77,49.65,52.97,Urea
32.93,59.91,53.71,Sandy,Chickpea,20.07,20.23,22.21,Urea
35.0,64.15,32.05,Silt,Lentil,34.63,38.12,36.68,Urea
27.28,62.21,57.76,Loamy,Potato,35.81,30.59,43.87,Urea
26.19,59.18,43.82,Loamy,Vegetables,57.67,46.55,42.83,Compost
29.82,61.94,28.81,Silt,Potato,37.07,38.24,42.86,Urea
25.51,49.22,40.14,Clay,Potato,72.32,26.1,44.11,Compost
31.66,45.74,51.09,Loamy,Vegetables,43.94,54.48,38.81,Compost
25.74,55.8,45.59,Clay,Vegetables,46.28,69.21,48.18,Compost
32.12,59.27,28.92,Sandy,Chickpea,8.12,4.21,15.64,NPK 20-20-20
34.28,59.17,36.48,Silt,Maize,53.44,37.08,31.85,Compost
30.07,54.88,55.59,Silt,Maize,52.14,32.22,53.11,Compost
32.73,43.22,53.6,Clay,Wheat,59.32,34.97,37.27,Compost
30.16,58.37,48.46,Silt,Maize,51.82,48.24,42.08,Compost
29.64,65.97,52.48,Alluvial,Mustard,40.01,69.34,49.19,Compost
28.5,67.24,36.99,Alluvial,Potato,75.12,35.26,57.35,Compost
30.91,50.3,28.04,Alluvial,Potato,69.51,39.5,34.96,Compost
29.77,57.24,57.55,Loamy,Rice,55.61,27.26,34.4,Compost
34.77,53.51,53.75,Alluvial,Vegetables,72.9,56.96,49.71,Compost
32.63,67.37,38.15,Sandy,Soybean,21.41,13.46,21.63,MOP
33.03,66.79,46.77,Loamy,Lentil,66.46,38.45,29.09,Compost
34.05,57.58,30.81,Loamy,Lentil,52.08,46.49,31.65,Compost
34.6,51.47,33.47,Alluvial,Lentil,82.27,62.76,68.12,Compost
30.71,60.13,24.77,Clay,Wheat,59.04,50.92,30.13,Compost
32.7,56.56,50.44,Sandy,Mustard,26.65,12.76,19.59,NPK 20-20-20
32.93,64.16,56.26,Sandy,Mustard,32.72,17.15,19.32,NPK 20-20-20
23.36,53.1,36.72,Sandy,Soybean,17.74,12.59,13.22,NPK 20-20-20
26.82,62.19,36.57,Clay,Potato,47.99,35.79,48.22,Compost
25.84,66.26,55.49,Clay,Mustard,66.01,29.28,53.43,Compost
31.47,46.18,30.75,Clay,Vegetables,65.52,38.14,48.1,Compost
30.5,62.82,36.42,Silt,Vegetables,49.07,26.3,46.23,Compost
35.27,70.59,34.67,Sandy,Rice,23.79,6.93,17.38,NPK 20-20-20
35.16,59.4,48.96,Sandy,Maize,10.84,5.39,14.8,NPK 20-20-20
26.88,63.45,44.58,Silt,Soybean,64.02,18.75,34.58,MOP
39.84,59.11,40.52,Loamy,Wheat,49.09,45.53,36.1,Compost
34.5,59.71,50.42,Loamy,Soybean,67.42,45.77,54.03,Compost
31.84,75.83,45.39,Silt,Rice,55.51,29.04,40.23,Compost
26.84,55.68,35.29,Sandy,Lentil,9.02,11.96,14.6,NPK 20-20-20
27.76,57.5,39.28,Sandy,Vegetables,13.72,20.72,9.56,DAP
30.15,52.36,46.14,Loamy,Wheat,44.6,41.6,33.48,Compost
30.12,69.07,38.91,Silt,Lentil,45.45,35.37,35.01,Compost
35.22,58.98,55.64,Silt,Soybean,43.94,30.92,48.46,Compost
28.45,61.51,32.48,Clay,Vegetables,59.81,48.74,61.98,Compost
35.9,53.35,27.33,Loamy,Maize,36.34,45.6,44.54,Urea
30.56,58.54,41.84,Clay,Maize,65.93,47.75,37.44,Compost
31.11,76.68,46.11,Alluvial,Wheat,58.88,58.22,54.73,Compost
33.81,50.29,44.31,Clay,Vegetables,57.76,41.15,54.7,Compost
32.71,62.56,34.61,Clay,Wheat,65.58,33.34,17.19,Compost
28.86,57.72,40.43,Clay,Soybean,49.35,44.8,49.62,Compost
31.15,57.81,57.56,Alluvial,Rice,40.62,41.54,54.66,Compost
27.92,52.65,48.97,Alluvial,Vegetables,60.81,59.06,53.0,Compost
25.3,59.16,58.83,Loamy,Wheat,68.81,43.53,39.46,Compost
30.73,54.06,41.04,Loamy,Chickpea,68.13,48.53,25.21,Compost
37.32,67.4,33.72,Loamy,Lentil,61.13,21.99,34.11,Compost
32.26,47.68,48.08,Loamy,Potato,35.99,34.17,36.64,Urea
32.91,61.56,53.6,Silt,Lentil,50.69,28.69,38.14,Compost
23.74,56.5,57.35,Alluvial,Potato,94.83,34.6,34.52,Compost
29.71,62.38,46.96,Loamy,Mustard,57.98,41.17,37.74,Compost
31.36,72.53,49.06,Loamy,Lentil,59.33,22.26,41.51,Compost
29.1,60.14,50.79,Loamy,Potato,67.21,43.97,35.99,Compost
29.07,65.49,28.72,Sandy,Rice,17.8,11.55,19.22,NPK 20-20-20
35.54,65.78,50.71,Loamy,Wheat,51.53,27.52,18.05,Compost
31.44,67.25,47.59,Silt,Wheat,50.58,41.85,43.62,Compost
28.73,60.86,20.69,Clay,Soybean,72.18,44.49,22.84,Compost
32.31,53.27,32.89,Silt,Mustard,27.92,28.07,53.29,Urea
35.91,67.45,40.7,Clay,Mustard,35.34,48.94,21.44,Urea
31.07,63.29,49.11,Sandy,Soybean,16.7,11.8,19.34,NPK 20-20-20
30.16,61.78,43.92,Sandy,Wheat,17.36,15.07,6.17,NPK 20-20-20
32.19,66.39,38.15,Sandy,Soybean,23.72,7.94,17.26,NPK 20-20-20
31.25,57.25,35.75,Alluvial,Rice,66.5,40.59,52.57,Compost
28.71,63.39,29.8,Loamy,Lentil,43.86,37.18,42.79,Compost
32.37,65.92,30.99,Silt,Soybean,48.94,33.54,46.06,Compost
27.59,54.46,37.94,Loamy,Vegetables,58.86,35.67,37.91,Compost
34.83,59.42,54.12,Clay,Rice,60.29,35.58,34.9,Compost
25.59,60.66,54.04,Clay,Potato,63.59,60.27,48.37,Compost
30.92,58.03,53.61,Alluvial,Lentil,50.95,45.86,54.08,Compost
31.82,71.15,24.28,Clay,Maize,73.71,34.23,28.27,Compost
23.06,60.83,59.02,Alluvial,Vegetables,53.95,46.29,46.17,Compost
33.39,58.28,24.18,Silt,Lentil,25.23,42.72,37.57,Urea
33.6,56.42,34.14,Loamy,Vegetables,48.29,43.65,37.01,Compost
35.01,59.91,57.02,Clay,Wheat,51.71,34.0,16.41,Compost
32.56,62.63,48.9,Clay,Maize,52.37,41.76,46.12,Compost
28.92,63.76,64.23,Clay,Mustard,58.4,48.66,47.05,Compost
29.9,64.43,43.38,Sandy,Lentil,27.44,21.3,15.58,DAP
34.08,55.41,57.5,Loamy,Soybean,64.01,27.13,37.74,Compost
25.61,49.71,30.08,Clay,Mustard,65.32,40.19,54.21,Compost
28.75,57.89,39.63,Silt,Mustard,39.46,24.74,47.84,Urea
29.06,60.62,36.12,Sandy,Soybean,26.63,4.89,13.48,NPK 20-20-20
23.43,52.71,46.97,Sandy,Maize,20.98,9.51,14.96,NPK 20-20-20
31.2,61.66,48.9,Silt,Mustard,40.84,27.98,19.48,Compost
32.67,54.01,35.76,Silt,Vegetables,54.04,54.48,43.1,Compost
28.42,65.07,41.34,Clay,Soybean,69.67,41.44,39.04,Compost
34.48,55.08,42.45,Alluvial,Soybean,70.86,47.25,36.18,Compost
27.3,60.68,53.91,Clay,Rice,68.92,46.18,34.0,Compost
29.03,55.89,53.24,Silt,Potato,60.9,37.84,17.88,Compost
26.86,52.23,50.82,Alluvial,Rice,71.79,49.75,56.96,Compost
35.22,63.39,60.74,Sandy,Wheat,26.62,5.45,15.21,NPK 20-20-20
27.93,55.12,26.3,Loamy,Lentil,45.73,44.73,35.68,Compost
33.18,67.97,51.78,Silt,Rice,52.03,39.7,44.35,Compost
34.54,48.42,35.0,Silt,Chickpea,48.34,40.12,29.26,Compost
32.1,55.62,16.41,Loamy,Mustard,56.39,30.32,24.61,Compost
35.89,53.56,42.74,Silt,Soybean,52.33,48.23,25.49,Compost
31.94,60.97,33.32,Silt,Vegetables,51.07,48.01,39.95,Compost
34.95,67.1,37.77,Silt,Lentil,38.88,47.03,40.25,Urea
32.32,64.04,27.87,Alluvial,Wheat,58.75,50.91,49.46,Compost
25.12,51.64,36.75,Silt,Potato,31.76,35.31,29.38,Urea
33.02,61.91,41.05,Silt,Wheat,71.39,36.43,41.1,Compost
22.12,50.04,41.14,Clay,Soybean,53.93,51.24,50.73,Compost
31.02,53.87,10.62,Alluvial,Mustard,83.42,46.71,50.95,Compost
33.65,60.46,49.21,Clay,Chickpea,55.35,44.95,38.76,Compost
26.34,67.07,34.67,Sandy,Lentil,28.71,5.59,24.2,MOP
31.95,60.03,24.56,Alluvial,Vegetables,76.68,39.12,54.01,Compost
28.62,53.59,31.55,Clay,Vegetables,61.38,48.27,46.34,Compost
24.62,61.85,56.24,Sandy,Wheat,22.9,14.61,17.53,NPK 20-20-20
31.53,66.11,43.12,Alluvial,Potato,58.78,50.53,39.93,Compost
27.94,58.13,49.9,Silt,Soybean,43.11,34.2,61.76,Compost
29.69,60.19,25.63,Alluvial,Vegetables,49.1,52.11,44.0,Compost
30.38,54.66,57.86,Silt,Potato,48.71,37.31,26.12,Compost
30.39,54.02,47.08,Sandy,Soybean,16.69,18.15,25.04,MOP
30.92,51.35,45.21,Clay,Potato,48.14,34.05,39.76,Compost
35.16,58.18,40.26,Clay,Soybean,52.62,68.32,33.19,Compost
29.36,64.62,36.38,Loamy,Chickpea,62.5,30.99,36.99,Compost
32.79,53.75,34.11,Clay,Rice,71.54,52.65,54.78,Compost
26.98,65.22,41.69,Silt,Mustard,62.1,23.42,40.91,Compost
25.87,60.44,37.91,Alluvial,Chickpea,42.05,45.84,45.31,Compost
28.42,53.63,45.48,Loamy,Chickpea,65.41,34.64,27.53,Compost
35.43,60.4,32.83,Loamy,Soybean,59.03,42.34,22.32,Compost
28.61,48.72,44.88,Silt,Maize,49.72,31.29,35.15,Compost
